"id","fecha_delito","descripcion","comentario","lat","lng","tiny"
"613","2015-7-13 13:30:00","Robo con Arma","Robo a un supermercado conocido de la zona, Saturno. Uno de los dueÃ±os con dos tiros en las piernas.","-34.66316833850089","-58.551249504089355","http://tinyurl.com/oluuamo"
"614","2015-7-13 17:35:00","Robo con Arma","Robo a un quiosco! Un mayor bajo de un auto con una ametralladora. Solo le roso el costado de la panza.","-34.664094913490445","-58.55019807815552","http://tinyurl.com/nbxo9s2"
"616","2015-7-14 18:00:00","Hurto/Robo","Robo de rueda a auto estacionado, siempre lo mismo en esta cuadra","-34.64425070729546","-58.558282256126404","http://tinyurl.com/ns5pffz"
"617","2015-7-14 10:30:00","Hurto/Robo","Es una Banda que opera hace muchos aÃ±os en ituzaingo, el jefe de la banda se llama Descalzo y su aguantadero esta en esta ubicacion. Al agunatadero de chorros y vagos lo llaman municipalida","-34.659629609146485","-58.66696268320083","http://tinyurl.com/ovnluvy"
"618","2015-7-15 19:50:00","Hurto/Robo","Dos negros en Moto me abordaron en la vereda. El de atras estaba armado","-34.65590980927884","-58.66096258163453","http://tinyurl.com/nohdz2x"
"619","2015-7-24 10:30:00","Hurto/Robo","Robo de pick-up Renault Traficc patente AMD-063","-34.63108922128814","-58.48079323768615","http://tinyurl.com/nh5dkg3"
"620","2015-7-27 12:25:00","Hurto/Robo","Dos jÃ³venes en moto, uno se bajo y me quito la cartera. De testigo varios vecinos, ya no les importa nada. A plena luz del dÃ­a.","-34.614389401372414","-58.71360093355179","http://tinyurl.com/o454mgm"
"624","2015-7-26 15:30:00","Robo con Arma","Robo de celular y dinero. Motochorros 2.  CaracterÃ­stica a tener en cuenta arma una llave inglesa.","-34.65543323922374","-58.68866443634033","http://tinyurl.com/q6bjooj"
"625","2015-7-29 21:40:00","Robo con Arma","bajando de la camioneta en la puerta de mi casa para un peugeot 307 o 308  color champagne y bajan 3 hombres   ( 25 y 30 aÃ±os ) armados, se llevan la camioneta , Renault Duster MTX 848 verd","-34.640746478091174","-58.66349458694457","http://tinyurl.com/o2s3dn4"
"626","2015-8-2 15:50:00","Hurto/Robo","Fue un hombre de aprox. 40 aÃ±os, usaba ropa oscura, un morral gris y un gorro de lana blanco.  La policÃ­a nos dijo que lo tiene fichado (y no hace absolutamente nada). Una vergÃ¼enza. ","-34.64620136014535","-58.645362854003906","http://tinyurl.com/q9cm8wk"
"627","2015-8-9 05:25:00","Usurpaciones","Este lugar ha sido usurpado por personas malvivientes que , se alcoholizan, se drogan se pelean entre ellos .Han invadido y robado la propiedad de varios vecinos.","-34.65085714468547","-58.683836460113525","http://tinyurl.com/oj2s2mg"
"628","2015-8-19 06:45:00","Hurto/Robo","Robo de celular y documentacion","-34.51886711018929","-58.58058214187622","http://tinyurl.com/ngakfja"
"630","2015-8-17 16:20:00","Hurto/Robo","Robo frecuente de vehiculos","-34.6340398","-58.6258034","http://tinyurl.com/pfmp35z"
"631","2015-8-15 11:40:00","Hurto/Robo","robo de tres ladrones a un chico que iba al colegio el dia viernes a las 07 horas llego el patrullero y agarro a uno que tenia pedido de captura pr tentativa de homicidio","-34.7123179","-58.315508","http://tinyurl.com/otlandp"
"632","2015-8-22 13:30:00","Hurto/Robo","Robo de auto, color rojo.","-34.658663271497176","-58.56582999229431","http://tinyurl.com/phszxpw"
"633","2015-8-22 13:00:00","Hurto/Robo","Zona Don Bosco robaron tres autos en tres horas a tener cuidado ,Calle Salta y Avellaneda, y los otros cerca de la Sociedad de Fomento de Don Bosco. Informan los vecinos","-34.6655024051974","-58.548599481582634","http://tinyurl.com/nb6h5lu"
"635","2015-8-8 21:45:00","Hurto/Robo","Furto abitazione","45.804448649624305","13.511904180049896","http://tinyurl.com/qak2fw8"
"636","2015-9-15 10:09:00","Hurto/Robo"," cuando en la calle Catriel y Pasco observan pasar a dos sujetos masculinos a quienes deciden interceptar a los fines de su identificaciÃ³n, comienzan a efectuar disparos hacia el personal p","-34.6578819","-58.5621955","http://tinyurl.com/p83mm4t"
"637","2015-1-3 17:15:00","Hurto/Robo","Se robaron un Fiat Duna Disel color rojo ... Sabado a la trade ...","-34.635538407980285","-58.68675470352173","http://tinyurl.com/pcy8cnx"
"638","2015-9-20 02:42:00","Chicos Perdidos","curados


","-29.958280931308533","-71.35180234909058","http://tinyurl.com/nvkw2bz"
"639","2014-12-15 08:12:00","Hurto/Robo","Robo vehiculo","-33.03447907193905","-71.58226042985916","http://tinyurl.com/p2lp3vu"
"640","2015-9-4 10:10:00","Hurto/Robo","Me bajÃ© del bondi y un chorro me agarrÃ³ el brazo, me sacÃ³ el celu y se subiÃ³ al mismo bondi del que me bajÃ© por la puerta de atrÃ¡s.","-32.89637162239548","-68.80879998207092","http://tinyurl.com/orb6f2k"
"641","2015-9-18 19:08:00","Robo con Arma","Tres armados me robaron en el colectivo","-36.323287","-65.005171","http://tinyurl.com/pjgb9ag"
"642","2015-9-21 19:43:00","Hurto/Robo","en las salida de casa motochorros","-27.453693842617525","-59.014992713928216","http://tinyurl.com/qh5cvex"
"643","2014-6-9 14:20:00","Hurto/Robo","Paso en bicicleta de contramano sobre la vereda","-34.598163123005826","-58.40713977813721","http://tinyurl.com/qyugblw"
"644","2014-6-9 14:20:00","Robo con Arma","Un hombre en moto de cadete, parado en la vereda, cuando paso saca un arma y empieza a pegarme y pedir todo lo que tenia.","-34.61370509177685","-58.51054966449737","http://tinyurl.com/poedrhh"
"645","2015-9-21 09:37:00","Homicidio","Robo en la madrugada rompieron rejas atando a su moradora de 87 aÃ±os provocandole la muerte","-38.267719904507864","-57.83801257610321","http://tinyurl.com/ngbtryu"
"646","2015-9-22 15:12:00","Robo con Arma","Un tipo en bicicleta vino por detrÃ¡s, sacÃ³ un cuchillo y me pidiÃ³ el celu y el reloj.","-32.90364119397084","-68.87670278549194","http://tinyurl.com/nuqqkln"
"647","2015-8-13 23:00:00","Hurto/Robo","Volviendo de la facu, dos muchachitos me arrinconaron y cuando me resistÃ­, aparecieron 2 grandotes. Me pegaron 2 trompadas y me sacaron el celu","-32.90364119397084","-68.87745380401611","http://tinyurl.com/qfh7hj4"
"648","2015-8-13 23:00:00","Hurto/Robo","Volviendo de la facu, dos pibes me arrinconaron contra la pared y cuando me quise ir, ya tenÃ­a un grandote atrÃ¡s y otro en bici cerca. Me dieron 2 trompadas y me sacaron el celu","-32.90367722505755","-68.87738943099974","http://tinyurl.com/p4df8qe"
"649","2014-6-22 04:00:00","Hurto/Robo","Robo a domicilio","-32.909968928758616","-68.83578300476074","http://tinyurl.com/qbpum3k"
"650","2015-9-18 22:00:00","Hurto/Robo","Robo de vehiculo","-32.908617848981045","-68.82757544517517","http://tinyurl.com/o4vg3bg"
"651","2015-9-9 05:25:00","Robo con Arma","i huiuhiuh u oi juoio","-43.26109674081434","-65.30235886573792","http://tinyurl.com/pgydlef"
"652","2015-9-26 17:00:00","Robo con Arma","A un vecino mientras lavaba el auto , aparecieron 4  tipos armados, les entrego el auto y le pegaron y lo quisieron atropellar una vez que tenÃ­an el auto ","-34.63479247964009","-58.557708263397224","http://tinyurl.com/peg9njv"
"653","2015-10-1 12:34:00","Usurpaciones","Lote Usurpado Barcala y Leon Bloy. Usurpado serÃ­a Omar Dario Sanchez quien coloca automotores.","-34.63500875541149","-58.66707801818847","http://tinyurl.com/opd7cwo"
"654","2015-10-7 14:27:00","Robo con Arma","Secuestraron a 3 vecinos y reciÃ©n aparecieron a las 20hs ","-34.63453206520787","-58.55798721313476","http://tinyurl.com/ojblhev"
"657","2015-11-1 00:03:00","Hurto/Robo","Motochorros intentan robarle la cartera a la periodista Mercedes Ninci , por suerte no pasÃ³ nada solo golpes en la cabeza ","-34.60306445559046","-58.411452770233154","http://tinyurl.com/pnzwh8e"
"658","2015-10-29 22:06:00","Hurto/Robo","A un auto que estaba estacionado le robaron los 4 neumÃ¡ticos ! Totalmente en el piso lo dejaron ","-34.64473616817634","-58.560497760772705","http://tinyurl.com/plv744d"
"659","2015-11-3 14:20:00","Robo con Arma","Caminaba una joven embarazada con un bolso  aparecieron dos hombres  de unos 28 aÃ±os en una moto grande  la amenazaron con un revÃ³lver y le sacaron el bolso y el celular","-34.63417013192736","-58.7072467803955","http://tinyurl.com/ov5kulm"
"660","2015-10-10 12:59:00","Robo con Arma","Dos cabezones en moto, con armas los dos! Me despojaron de mi bajar
","-34.71844629826494","-58.35127771147199","http://tinyurl.com/p4h7wbp"
"661","2015-4-18 06:50:00","Usurpaciones","OCUPARON EDIFICIO","-34.68402700285595","-58.5690701007843","http://tinyurl.com/o4cbdcd"
"662","2015-2-2 06:30:00","Hurto/Robo","TALLER SOSPECHOSO CORTE AUTOS ROBADOS","-34.68412515145271","-58.568931967020035","http://tinyurl.com/onbtqx8"
"665","2015-11-9 10:15:00","Hurto/Robo","Un masculino camina tranquilo hacÃ­a mÃ­, me grita, me saca la cartera violentamente xq la tenÃ­a tipo morral, corre a una moto, se fugan x autopista. Me quebrÃ³ un dedo.","-34.62971645777889","-58.7113344669342","http://tinyurl.com/qdha6hw"
"666","2015-12-9 07:15:00","Hurto/Robo","2 sujetos haciÃ©ndose pasar por pasajeros que querÃ­an subir, le robaron a un joven su celular.","-34.64094949792995","-58.566253781318665","http://tinyurl.com/pecsxuo"
"667","2015-12-14 18:30:00","Secuestro","Intento de secuestro de mis hijo de 2 aÃ±os. Una nena de 13 aÃ±os se puso a jugar con Ã©l e intentÃ³ llevarselo. ATENTAS FLIAS AL DEJAR A SUS HIJOS EN LA PLAZA. MUCHO OJO.","-34.61860550700713","-58.432754874229424","http://tinyurl.com/qyggcq4"
"668","2015-12-15 20:05:00","Robo con Arma","varios hombres armados interceptaron el paso de un auto Chevrolet Corsa, en el que viajaba la vÃ­ctima con su esposa, uno de los delincuentes efectuÃ³ un disparo que hiriÃ³ al conductor","-34.6440653487548","-58.65064144134521","http://tinyurl.com/nurckab"
"669","2015-12-16 07:00:00","Robo con Arma","ASALTO MODO ENTRADERA. Moreno 400. 3 delinc. sorprenden dueÃ±o mientras dormÃ­a. Llevan dinero y electros. DenunciÃ³ Sec. 3ra.","-32.9397369892005","-60.64944505691529","http://tinyurl.com/zhcddhb"
"670","2015-12-18 10:00:00","Hurto/Robo","nos acaban de robar el auto en cettigne y fitz roy, no tengo foto.
FIAT PALIO COLOR NEGRO, PATENTE OVF 562 .si lo llegan a ver llamar al 911 que la denuncia ya esta hecha. muchas gracias!!!","-34.693312006578374","-58.592394590377815","http://tinyurl.com/oz3ae3t"
"671","2015-12-15 13:00:00","Hurto/Robo","EstÃ¡n robando motos estacionadas en la vereda de edificios en la zona de lavalle y guardia vieja, sino se la llevan roban espejos Ã³pticas etc.","-34.600379797532696","-58.41876983642578","http://tinyurl.com/q9uhvxk"
"672","2015-12-15 14:00:00","Hurto/Robo","Le acaban de Robar a persona femenina una cadenits del cuello","-34.60860128874438","-58.381572961807244","http://tinyurl.com/ojctwrm"
"673","2015-12-14 08:00:00","Hurto/Robo","robo arrebato","-34.61343136635911","-58.40479016304016","http://tinyurl.com/hjtmp5g"
"674","2015-12-16 13:00:00","Hurto/Robo","Robo de ruedas constantemente. se sospecha de Fiorino Blanca y Corsa Negro","-34.62775217466805","-58.5075831413269","http://tinyurl.com/j8qcrmj"
"675","2015-12-17 13:00:00","Hurto/Robo","dos chorros robaron en un negocio","-34.576726330356","-58.40282678604127","http://tinyurl.com/o5auonh"
"676","2015-12-26 20:03:00","Hurto/Robo","Deje la camioneta  por 30 minutos  cuando  salÃ­  ya no tenia la rueda de auxilio  !!!!  ","-34.632201540333185","-58.67989897727966","http://tinyurl.com/zqrp6s3"
"677","2016-1-1 19:00:00","Robo con Arma","Subiedo el auto al garage, cruzaron otro auto por detras y se bajaron 3 sujetos armados. El dueÃ±o logro escapar y los delincuentes se dieron a la fuga con el ford fiesta","-34.645830651371","-58.57908010482789","http://tinyurl.com/zpauysl"
"679","2016-1-5 08:00:00","Homicidio","http://tn.com.ar/policiales/acribillaron-un-peruano-mientras-cenaba_645862 Acribillan persona mientras cenaba. RecibiÃ³ entre 8 y 10 disparos. MuriÃ³ en el acto.","-34.6066724","-58.4115192","http://tinyurl.com/hu474hm"
"680","2016-1-5 07:30:00","Homicidio","http://tn.com.ar/policiales/murio-una-docente-apunalada-por-su-exesposo_645772 docente muere apuÃ±alada por su ex esposo. Sus hijos lograron escapar por una ventana.","-34.38941671795623","-58.73754501342773","http://tinyurl.com/z3umokg"
"681","2016-1-5 09:00:00","Homicidio","http://www.clarin.com/policiales/inseguridad-varela-quiso-escapar-asalto-asesinaron_0_1498650160.html Quiso escapar de un asalto y lo asesinaron de un tiro.","-34.811689250027975","-58.27783584594726","http://tinyurl.com/hhelx8o"
"682","2016-1-5 09:00:00","Homicidio","Un hombre fue baleado: http://www.clarin.com/policiales/Caballito-defendio-entradera-balearon_0_1495050775.html - Se defendiÃ³ de un robo y lo balearon. ","-34.6158872","-58.4456474","http://tinyurl.com/js8p9ue"
"683","2015-12-30 13:00:00","Robo con Arma","Motochorros balearon a un hombre y le robaron 50 mil pesos. http://www.clarin.com/policiales/Chascomus-motochorros-inseguridad-asalto_0_1495050596.html","-35.57349580401644","-57.979531288146966","http://tinyurl.com/hhebtcy"
"684","2016-1-5 10:30:00","Homicidio","se bajÃ³ del taxi y le clavÃ³ 11 puÃ±aladas a su pareja - http://www.lanacion.com.ar/1859551-femicidio-en-rosario-se-bajo-del-taxi-y-le-clavo-11-punaladas-a-su-pareja","-32.96042599004303","-60.66272735595703","http://tinyurl.com/jmdmh26"
"685","2016-1-5 08:00:00","Abuso / Violacion","Una adolescente fue violada en una fiesta - fiscalÃ­a NÂ° 7 de MorÃ³n - http://www.lanacion.com.ar/1859450-una-adolescente-fue-violada-en-una-fiesta","-34.64870801407496","-58.619956970214844","http://tinyurl.com/jb5wzoo"
"686","2016-1-3 18:00:00","Robo con Arma","Una nena fue herida en un tiroteo entre bandas - http://www.lanacion.com.ar/1859451-una-nena-fue-herida-en-un-tiroteo-entre-bandas","-32.99730845463975","-60.654938220977776","http://tinyurl.com/h4qbo7c"
"687","2016-1-4 18:00:00","Homicidio","
MENÃš
Seguridad
Â¡PersonalizÃ¡ tu lectura!IngresÃ¡

Matan a un bombero retirado de la Federal - http://www.lanacion.com.ar/1859158-matan-a-un-bombero-retirado-de-la-federal","-34.6222254477637","-58.5694670677185","http://tinyurl.com/hmp826l"
"688","2016-1-15 23:57:00","Hurto/Robo","Robaron auto a un vecino ","-34.634585030921336","-58.557751178741455","http://tinyurl.com/hhsm8ub"
"689","2016-1-29 19:45:00","Lesiones","Choque con auto, con lesiones en la esquina, rompiÃ³ el semÃ¡foro.","-34.62562451667512","-58.43007802963256","http://tinyurl.com/gwb9pea"
"690","2016-2-2 08:36:00","Robo con Arma","Esta es una prueba","-0.14702780799783452","-78.47868919372559","http://tinyurl.com/z7bwecn"
"691","2016-2-1 00:00:00","Hurto/Robo","Robo en la tienda del Conjunto Aldea Verde","-0.10962181555887046","-78.44105780124664","http://tinyurl.com/gqhsj38"
"692","2016-1-26 04:05:00","Hurto/Robo","Esta es otra prueba","-0.10995977327428715","-78.44018340110779","http://tinyurl.com/jo4bteg"
"693","2016-2-2 10:06:00","Robo con Arma","Motorizados se acercaron a un vehÃ­culo apuntandolo con arma e hicieron que el conductor entregara telÃ©fono celular que llevaba.","10.49077102969384","-66.8619132041931","http://tinyurl.com/gm89tyx"
"694","2016-2-6 12:00:00","Hurto/Robo","nos robaron en el estacionamiento de carrefour el auto es un duna gris oscuro con el capot patente vaz 394.","-34.650314351042645","-58.684287071228034","http://tinyurl.com/zjm57rj"
"695","2016-2-11 09:45:00","Lesiones","feo estaba horrible
","-16.511067202563407","-68.12604904174805","http://tinyurl.com/hukb7xx"
"696","2016-2-25 20:25:00","Robo con Arma","me quisieron robar dos motochorros armados en un yamaha yvr gris sin patente ","-34.6606577094336","-58.69377136230468","http://tinyurl.com/hwj5rd4"
"697","2016-2-27 19:00:00","Hurto/Robo","Un auto paro, un hombre se bajo y le saco el bolso a una chica, el auto es patente: CCB 111. Radicado en Ituzaingo. Por suerte pudimos recuperar todo a las cuadras.","-34.66325217190246","-58.68191063404084","http://tinyurl.com/hd9dsar"
"698","2016-2-25 13:32:00","Hurto/Robo","Un adolescente en la puerta de Edenor empujo a mi madre de 80 aÃ±os, la tiro contra el auto, le arranco la cartera. Multiple escoriasiones, politraumatismos, brazo y hombro derecho inmobiliz","-36.323287","-65.005171","http://tinyurl.com/pjgb9ag"
"699","2016-3-8 11:13:00","Usurpaciones","Agencia Ilegal de Venta de Autos en Terreno Usurpado. Usurpador: Omar Dario Sanchez.","-34.635185306643535","-58.667335510253906","http://tinyurl.com/hsj8tmz"
"700","2016-3-8 20:45:00","Hurto/Robo","2 en una moto amenazan con un cuchillo a una mujer en bicicleta, sacandole la cartera y todo lo que tenia de valor.","-34.64632492936848","-58.68025302886962","http://tinyurl.com/hx9wmwt"
"701","2016-2-25 16:00:00","Hurto/Robo","Moto chorro arranca celular de un peatÃ³n mientras cruza la calle ","-34.64448467835151","-58.68068151562432","http://tinyurl.com/z4ng286"
"702","2016-3-13 18:00:00","Hurto/Robo","Dos masculinos en moto arrebatan cartera a una femenina y la arrastran por la calle ocasionando lesiones en manos, piernas y codos.
Le sustrajeron pertenencias personales y un S4.","-34.633746403153246","-58.703180551528924","http://tinyurl.com/hsa7ll5"
"703","2016-3-30 18:30:00","Robo con Arma","Dos pines en una moto roja grande. Quicieron robarle a un policÃ­a de sibil y se tirotiaron el policÃ­a estaba mal herido los dos delincuentes se escaparon uno herido en la pierna. ","-34.66450495901498","-58.66995275640874","http://tinyurl.com/jlp58vg"
"704","2016-3-31 18:30:00","Hurto/Robo","Aunque la mayoria de los motochorros son oriundos de la zona de el Pilar, se juntan en Las Heras entre Carabobo y Quesada.","-34.648174032530704","-58.671342730522156","http://tinyurl.com/jc9gq83"
"705","2016-4-1 11:15:00","Lesiones","Lamentablemente la misma historia se repite nuevamente y por culpa de la desidia de las autoridades, (Zoonosis en este caso), perros que muerden gravemente a varios vecinos en esa esquina   ","-34.65940457261821","-58.68295669555663","http://tinyurl.com/jyrrxe5"
"706","2016-4-2 23:10:00","Robo con Arma","Motochorros me asaltan al modo de entradera al ingresar a mi casa luego de pasear a los perros.-","-34.658663271497176","-58.68587493896484","http://tinyurl.com/zw7msuk"
"707","2016-4-3 07:00:00","Robo con Arma","Dos personas a bordo de una motocicleta el que manejaba diciendo que estaba armado, se baja otro y comienza a sacar mis pertenencias, me golpean y se dan a la fuga.","-34.6583292","-58.667144","http://tinyurl.com/h9ht6vg"
"708","2016-4-3 07:00:00","Robo con Arma","Dos delincuentes en una moto viniendo en contramano, el que manejaba diciendo estar armado, el otro se baja y comienza a sacarme mis pertenencias, me golpea en la cabeza, y se dan a la fuga.","-34.66222851614115","-58.67051124572754","http://tinyurl.com/jyswcq7"
"710","2016-4-25 18:03:00","Hurto/Robo","Robo a mano armada","-34.91966621063382","-57.94764518737792","http://tinyurl.com/jgkkq8g"
"711","2016-4-25 18:03:00","Abuso / Violacion","Abuso sexual","-34.920053285092635","-57.950863838195794","http://tinyurl.com/hxqalkv"
"712","2016-4-25 18:03:00","Usurpaciones","Usurpacionnnn","-34.91509155602923","-57.951507568359375","http://tinyurl.com/zrlkjwk"
"713","2016-4-28 10:09:00","Hurto/Robo","Upppllllll","-38.11371003885443","-60.95575198531151","http://tinyurl.com/j34absz"
"714","2016-5-6 18:12:00","Venta de Droga","Todos los dias","37.4154737561464","-5.9855760633945465","http://tinyurl.com/gnnmx45"
